actor_name,movies,revenues,costs,gross_profit,return,count
Diane Kruger,"[https://en.wikipedia.org/wiki/Copying_Beethoven, https://en.wikipedia.org/wiki/Inglourious_Basterds, https://en.wikipedia.org/wiki/National_Treasure:_Book_of_Secrets, https://en.wikipedia.org/wiki/National_Treasure_(film), https://en.wikipedia.org/wiki/The_Host_(2013_film), https://en.wikipedia.org/wiki/The_Hunting_Party_(2007_film), https://en.wikipedia.org/wiki/The_Infiltrator_(2016_film), https://en.wikipedia.org/wiki/Unknown_(2011_film), https://en.wikipedia.org/wiki/Wicker_Park_(film)]",1377638687,468000000,220819343.5,0.471836204,9
Kris Marshall,[https://en.wikipedia.org/wiki/Death_at_a_Funeral_(2007_film)],46800000,9000000,14400000,1.6,1
Jonathan Potts,[https://en.wikipedia.org/wiki/Jason_X],17000000,11000000,-2500000,-0.227272727,1
Harry Styles,[https://en.wikipedia.org/wiki/One_Direction:_This_Is_Us],68500000,10000000,24250000,2.425,1
Walter Perez,[https://en.wikipedia.org/wiki/Fame_(2009_film)],77184633,18000000,20592316.5,1.144017583,1
TomÃ¡s Fonzi,[https://en.wikipedia.org/wiki/Nine_Queens_(film)],0,0,0,,1
Ali Hillis,[https://en.wikipedia.org/wiki/Must_Love_Dogs],58405313,30000000,-797343.5,-0.026578117,1
Bridgette Wilson,[https://en.wikipedia.org/wiki/Just_Visiting_(film)],16200000,35000000,-26900000,-0.768571429,1
Clifton Collins Jr.,"[https://en.wikipedia.org/wiki/Capote_(film), https://en.wikipedia.org/wiki/Price_of_Glory, https://en.wikipedia.org/wiki/The_Boondock_Saints_II:_All_Saints_Day, https://en.wikipedia.org/wiki/The_Perfect_Game]",63348556,33000000,-1325722,-0.040173394,4
Chow Yun-fat,"[https://en.wikipedia.org/wiki/Bulletproof_Monk, https://en.wikipedia.org/wiki/Dragonball_Evolution]",95200000,82000000,-34400000,-0.419512195,2
Leslie Uggams,[https://en.wikipedia.org/wiki/Deadpool_(film)],783100000,58000000,333550000,5.750862069,1
Zulay Henao,"[https://en.wikipedia.org/wiki/Fighting_(2009_film), https://en.wikipedia.org/wiki/Meet_the_Blacks, https://en.wikipedia.org/wiki/The_Single_Moms_Club]",57874120,33900000,-4962940,-0.14639941,3
Jim Parsons,[https://en.wikipedia.org/wiki/Home_(2015_animated_film)],386000000,135000000,58000000,0.42962963,1
Trevor Heins,[https://en.wikipedia.org/wiki/Gracie_(film)],3826568,9000000,-7086716,-0.787412889,1
Boris Leskin,[https://en.wikipedia.org/wiki/Everything_Is_Illuminated_(film)],3601974,7000000,-5199013,-0.742716143,1
Judith Hill,[https://en.wikipedia.org/wiki/20_Feet_from_Stardom],5800000,1000000,1900000,1.9,1
Dante Basco,[https://en.wikipedia.org/wiki/Take_the_Lead],65700000,30000000,2850000,0.095,1
Rupert Grint,"[https://en.wikipedia.org/wiki/CBGB_(film), https://en.wikipedia.org/wiki/Charlie_Countryman, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_2, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Half-Blood_Prince_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film)]",8684300000,1655000000,2687150000,1.623655589,11
Vin Diesel,"[https://en.wikipedia.org/wiki/A_Man_Apart, https://en.wikipedia.org/wiki/Babylon_A.D., https://en.wikipedia.org/wiki/Boiler_Room_(film), https://en.wikipedia.org/wiki/Fast_%26_Furious_(2009_film), https://en.wikipedia.org/wiki/Fast_%26_Furious_6, https://en.wikipedia.org/wiki/Fast_Five, https://en.wikipedia.org/wiki/Find_Me_Guilty, https://en.wikipedia.org/wiki/Furious_7, https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film), https://en.wikipedia.org/wiki/Knockaround_Guys, https://en.wikipedia.org/wiki/Pitch_Black_(film), https://en.wikipedia.org/wiki/Riddick_(film), https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick, https://en.wikipedia.org/wiki/The_Fast_and_the_Furious_(2001_film), https://en.wikipedia.org/wiki/The_Pacifier, https://en.wikipedia.org/wiki/XXX_(2002_film), https://en.wikipedia.org/wiki/XXx_(film)]",5457200902,1333300000,1395300451,1.046501501,17
Lambert Wilson,"[https://en.wikipedia.org/wiki/Babylon_A.D., https://en.wikipedia.org/wiki/Catwoman_(film), https://en.wikipedia.org/wiki/Sahara_(2005_film), https://en.wikipedia.org/wiki/Timeline_(film)]",317400000,410000000,-251300000,-0.612926829,4
Mike Epps,"[https://en.wikipedia.org/wiki/All_About_the_Benjamins, https://en.wikipedia.org/wiki/Fifty_Shades_of_Black, https://en.wikipedia.org/wiki/Friday_After_Next, https://en.wikipedia.org/wiki/How_High, https://en.wikipedia.org/wiki/Janky_Promoters, https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/Lottery_Ticket_(film), https://en.wikipedia.org/wiki/Meet_the_Blacks, https://en.wikipedia.org/wiki/Next_Day_Air, https://en.wikipedia.org/wiki/Next_Friday, https://en.wikipedia.org/wiki/Repentance_(2014_film), https://en.wikipedia.org/wiki/Resident_Evil:_Apocalypse, https://en.wikipedia.org/wiki/Resident_Evil:_Extinction, https://en.wikipedia.org/wiki/Roll_Bounce, https://en.wikipedia.org/wiki/Soul_Men_(film), https://en.wikipedia.org/wiki/Sparkle_(2012_film), https://en.wikipedia.org/wiki/Talk_to_Me_(2007_film), https://en.wikipedia.org/wiki/The_Fighting_Temptations, https://en.wikipedia.org/wiki/The_Hangover, https://en.wikipedia.org/wiki/The_Hangover_(film), https://en.wikipedia.org/wiki/The_Hangover_Part_III, https://en.wikipedia.org/wiki/The_Honeymooners_(film), https://en.wikipedia.org/wiki/Welcome_Home_Roscoe_Jenkins]",1972071158,515500000,470535579,0.912775129,23
and Ron Leibman,[https://en.wikipedia.org/wiki/Auto_Focus],2700000,7000000,-5650000,-0.807142857,1
Matthew Perry,"[https://en.wikipedia.org/wiki/17_Again_(film), https://en.wikipedia.org/wiki/Serving_Sara, https://en.wikipedia.org/wiki/The_Whole_Nine_Yards_(film), https://en.wikipedia.org/wiki/The_Whole_Ten_Yards]",288973582,150300000,-5813209,-0.038677372,4
Taraji P. Henson,"[https://en.wikipedia.org/wiki/Baby_Boy_(film), https://en.wikipedia.org/wiki/Date_Night, https://en.wikipedia.org/wiki/Hair_Show, https://en.wikipedia.org/wiki/Hustle_%26_Flow, https://en.wikipedia.org/wiki/I_Can_Do_Bad_All_By_Myself_(film), https://en.wikipedia.org/wiki/Larry_Crowne, https://en.wikipedia.org/wiki/No_Good_Deed_(2014_film), https://en.wikipedia.org/wiki/Not_Easily_Broken, https://en.wikipedia.org/wiki/Peep_World, https://en.wikipedia.org/wiki/Talk_to_Me_(2007_film), https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film), https://en.wikipedia.org/wiki/The_Family_That_Preys, https://en.wikipedia.org/wiki/The_Karate_Kid_(2010_film), https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Think_Like_a_Man_Too]",1254242479,384000000,243121239.5,0.633128228,15
Max Kasch,[https://en.wikipedia.org/wiki/Right_at_Your_Door],0,0,0,,1
Sergio Peris-Mencheta,[https://en.wikipedia.org/wiki/Resident_Evil:_Afterlife],300200000,60000000,90100000,1.501666667,1
Jesse Bradford,"[https://en.wikipedia.org/wiki/Bring_It_On_(film), https://en.wikipedia.org/wiki/Clockstoppers, https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Happy_Endings_(film), https://en.wikipedia.org/wiki/Heights_(film), https://en.wikipedia.org/wiki/I_Hope_They_Serve_Beer_in_Hell_(film), https://en.wikipedia.org/wiki/Swimfan]",230934523,144000000,-28532738.5,-0.198144017,7
Olivia Munn,"[https://en.wikipedia.org/wiki/Deliver_Us_from_Evil_(2014_film), https://en.wikipedia.org/wiki/I_Don%27t_Know_How_She_Does_It, https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Mortdecai_(film), https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/The_Babymakers, https://en.wikipedia.org/wiki/X-Men:_Apocalypse]",1001451495,339000000,161725747.5,0.477067102,7
Jonathan Bray,[https://en.wikipedia.org/wiki/Coffee_Date],0,0,0,,1
Gina Rodriguez,[https://en.wikipedia.org/wiki/Deepwater_Horizon_(film)],119500000,156000000,-96250000,-0.616987179,1
Zoe Saldana,"[https://en.wikipedia.org/wiki/Avatar_(2009_film), https://en.wikipedia.org/wiki/Colombiana_(film), https://en.wikipedia.org/wiki/Crossroads_(2002_film), https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film), https://en.wikipedia.org/wiki/Star_Trek_(film), https://en.wikipedia.org/wiki/Star_Trek_Beyond, https://en.wikipedia.org/wiki/Star_Trek_Into_Darkness, https://en.wikipedia.org/wiki/The_Book_of_Life_(2014_film), https://en.wikipedia.org/wiki/The_Heart_Specialist, https://en.wikipedia.org/wiki/The_Losers_(film), https://en.wikipedia.org/wiki/The_Words_(film)]",5022431461,1117300000,1393915731,1.247575164,11
Clifton Powell,"[https://en.wikipedia.org/wiki/Bones_(2001_film), https://en.wikipedia.org/wiki/Friday_After_Next, https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film), https://en.wikipedia.org/wiki/Ray_(film), https://en.wikipedia.org/wiki/The_Gospel_(film), https://en.wikipedia.org/wiki/Woman_Thou_Art_Loosed]",189676086,76000000,18838043,0.247868987,6
Ã“scar Jaenada,[https://en.wikipedia.org/wiki/The_Losers_(film)],29400000,25000000,-10300000,-0.412,1
Zach Tyler Eisen,[https://en.wikipedia.org/wiki/The_Ant_Bully_(film)],55200000,50000000,-22400000,-0.448,1
Richard Perez-Pena,[https://en.wikipedia.org/wiki/Page_One:_A_Year_Inside_the_New_York_Times],0,0,0,,1
Isabelle Nanty,[https://en.wikipedia.org/wiki/Les_Visiteurs],98800000,9500000,39900000,4.2,1
Tyler Hoechlin,[https://en.wikipedia.org/wiki/Everybody_Wants_Some!!_(film)],4600000,10000000,-7700000,-0.77,1
Noureen DeWulf,"[https://en.wikipedia.org/wiki/American_Dreamz, https://en.wikipedia.org/wiki/The_Back-up_Plan, https://en.wikipedia.org/wiki/The_Comebacks]",107497613,72000000,-18251193.5,-0.253488799,3
Marion Ross,[https://en.wikipedia.org/wiki/Smiley_Face_(film)],0,0,0,,1
Tarance Edwards,[https://en.wikipedia.org/wiki/The_Singles_Ward],1250798,500000,125399,0.250798,1
Stephen Moyer,"[https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/The_Double_(2011_film)]",5696232,32000000,-29151884,-0.910996375,2
Paul Dano,"[https://en.wikipedia.org/wiki/12_Years_a_Slave_(film), https://en.wikipedia.org/wiki/Being_Flynn, https://en.wikipedia.org/wiki/Cowboys_%26_Aliens, https://en.wikipedia.org/wiki/For_Ellen, https://en.wikipedia.org/wiki/Gigantic_(2008_film), https://en.wikipedia.org/wiki/Knight_and_Day, https://en.wikipedia.org/wiki/L.I.E., https://en.wikipedia.org/wiki/Little_Miss_Sunshine, https://en.wikipedia.org/wiki/Looper_(film), https://en.wikipedia.org/wiki/Love_%26_Mercy_(film), https://en.wikipedia.org/wiki/Prisoners_(2013_film), https://en.wikipedia.org/wiki/Ruby_Sparks, https://en.wikipedia.org/wiki/The_Ballad_of_Jack_and_Rose, https://en.wikipedia.org/wiki/The_Extra_Man_(film), https://en.wikipedia.org/wiki/The_Girl_Next_Door_(2004_film), https://en.wikipedia.org/wiki/There_Will_Be_Blood]",1161741110,445300000,135570555,0.304447687,16
Rashida Jones,"[https://en.wikipedia.org/wiki/Celeste_and_Jesse_Forever, https://en.wikipedia.org/wiki/I_Love_You,_Man, https://en.wikipedia.org/wiki/Our_Idiot_Brother, https://en.wikipedia.org/wiki/The_Muppets_(film)]",285756062,90840000,52038031,0.57285371,4
Hugo Weaving,"[https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/Happy_Feet, https://en.wikipedia.org/wiki/Happy_Feet_Two, https://en.wikipedia.org/wiki/Legend_of_the_Guardians:_The_Owls_of_Ga%27Hoole, https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers, https://en.wikipedia.org/wiki/The_Matrix, https://en.wikipedia.org/wiki/The_Matrix_Reloaded, https://en.wikipedia.org/wiki/The_Matrix_Revolutions, https://en.wikipedia.org/wiki/The_Wolfman_(2010_film), https://en.wikipedia.org/wiki/V_for_Vendetta_(film)]",7019600000,1568500000,1941300000,1.237679311,14
Vanessa del Rio,[https://en.wikipedia.org/wiki/Soul_Men_(film)],12331637,40000000,-33834181.5,-0.845854538,1
Cayden Boyd,"[https://en.wikipedia.org/wiki/Fireflies_in_the_Garden, https://en.wikipedia.org/wiki/Taylor_Dooley, https://en.wikipedia.org/wiki/The_Adventures_of_Sharkboy_and_Lavagirl_in_3-D]",142393161,108000000,-36803419.5,-0.340772403,3
Patrick Cavanaugh,[https://en.wikipedia.org/wiki/National_Lampoon_Presents_Dorm_Daze],0,0,0,,1
Dash Mihok,"[https://en.wikipedia.org/wiki/Basic_(film), https://en.wikipedia.org/wiki/Firehouse_Dog, https://en.wikipedia.org/wiki/I_Am_Legend_(film), https://en.wikipedia.org/wiki/Punisher:_War_Zone, https://en.wikipedia.org/wiki/The_Longshots, https://en.wikipedia.org/wiki/Trespass_(2011_film)]",659567866,293000000,36783933,0.125542433,6
Fred Tatasciore,"[https://en.wikipedia.org/wiki/9_(2009_animated_film), https://en.wikipedia.org/wiki/Team_America:_World_Police]",100500000,62000000,-11750000,-0.189516129,2
Willie Garson,"[https://en.wikipedia.org/wiki/Out_Cold_(2001_film), https://en.wikipedia.org/wiki/Walk_of_Shame_(film)]",22700000,39000000,-27650000,-0.708974359,2
Brianne Davis,[https://en.wikipedia.org/wiki/Prom_Night_(2008_film)],57200000,20000000,8600000,0.43,1
Jemma Dallender,[https://en.wikipedia.org/wiki/I_Spit_on_Your_Grave_2],0,0,0,,1
Matisyahu,[https://en.wikipedia.org/wiki/The_Possession_(2012_film)],78500000,14000000,25250000,1.803571429,1
Nicholas Brendon,[https://en.wikipedia.org/wiki/Psycho_Beach_Party],268117,1500000,-1365941.5,-0.910627667,1
Lori Cardille,[https://en.wikipedia.org/wiki/Day_of_the_Dead_(1985_film)],34000000,3500000,13500000,3.857142857,1
B. D. Wong,[https://en.wikipedia.org/wiki/Jurassic_World],1670000000,150000000,685000000,4.566666667,1
LisaRaye,[https://en.wikipedia.org/wiki/Gang_of_Roses],0,0,0,,1
Roger Guenveur Smith,[https://en.wikipedia.org/wiki/All_About_the_Benjamins],26306533,15000000,-1846733.5,-0.123115567,1
Suki Waterhouse,"[https://en.wikipedia.org/wiki/Love,_Rosie_(film)]",0,0,0,,1
Michael Kelly,"[https://en.wikipedia.org/wiki/Chronicle_(film), https://en.wikipedia.org/wiki/Did_You_Hear_About_the_Morgans%3F]",211900000,70000000,35950000,0.513571429,2
Rhona Mitra,"[https://en.wikipedia.org/wiki/Doomsday_(2008_film), https://en.wikipedia.org/wiki/Shooter_(2007_film), https://en.wikipedia.org/wiki/The_Loft_(film), https://en.wikipedia.org/wiki/Underworld:_Rise_of_the_Lycans]",197200000,110000000,-11400000,-0.103636364,4
Eiji Okada,[https://en.wikipedia.org/wiki/Nankyoku_Monogatari],0,0,0,,1
Amanda Bearse,[https://en.wikipedia.org/wiki/Fright_Night],24900000,7000000,5450000,0.778571429,1
QuvenzhanÃ© Wallis,"[https://en.wikipedia.org/wiki/Annie_(2014_film), https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild]",155700000,66800000,11050000,0.165419162,2
Sheri Moon Zombie,"[https://en.wikipedia.org/wiki/Halloween_(2007_film), https://en.wikipedia.org/wiki/Halloween_II_(2009_film), https://en.wikipedia.org/wiki/The_Devil%27s_Rejects, https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)]",140444989,38500000,31722494.5,0.823960896,4
Patrick Dempsey,"[https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby, https://en.wikipedia.org/wiki/Enchanted_(2007_film), https://en.wikipedia.org/wiki/Freedom_Writers, https://en.wikipedia.org/wiki/Made_of_Honor, https://en.wikipedia.org/wiki/Scream_3, https://en.wikipedia.org/wiki/Sweet_Home_Alabama_(film), https://en.wikipedia.org/wiki/Transformers:_Dark_of_the_Moon, https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",2384500000,498000000,694250000,1.394076305,8
Alan Mak,[https://en.wikipedia.org/wiki/Infernal_Affairs],0,0,0,,1
Maria del Mar,[https://en.wikipedia.org/wiki/Price_of_Glory],3548556,18000000,-16225722,-0.901429,1
"Ed Begley, Jr.",[https://en.wikipedia.org/wiki/Whatever_Works],35085646,15000000,2542823,0.169521533,1
Charlotte Arnold,[https://en.wikipedia.org/wiki/The_Safety_of_Objects],0,0,0,,1
Raphi Henley,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000,500000,900000,1.8,1
Chloe Csengery,[https://en.wikipedia.org/wiki/Paranormal_Activity_3],207000000,5000000,98500000,19.7,1
Stuart Wilson,"[https://en.wikipedia.org/wiki/The_Mask_of_Zorro, https://en.wikipedia.org/wiki/Vertical_Limit]",465963859,170000000,62981929.5,0.370481938,2
Christopher Lee,"[https://en.wikipedia.org/wiki/Charlie_and_the_Chocolate_Factory_(film), https://en.wikipedia.org/wiki/Hugo_(film), https://en.wikipedia.org/wiki/Season_of_the_Witch_(2011_film), https://en.wikipedia.org/wiki/Star_Wars:_Episode_III_%E2%80%93_Revenge_of_the_Sith, https://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones, https://en.wikipedia.org/wiki/Star_Wars:_The_Clone_Wars_(film), https://en.wikipedia.org/wiki/The_Hobbit:_An_Unexpected_Journey, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring, https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers, https://en.wikipedia.org/wiki/The_Wicker_Man_(1973_film)]",5137400000,963500000,1605200000,1.666009341,10
Morgan Freeman,"[https://en.wikipedia.org/wiki/10_Items_or_Less_(film), https://en.wikipedia.org/wiki/Along_Came_a_Spider_(film), https://en.wikipedia.org/wiki/An_Unfinished_Life, https://en.wikipedia.org/wiki/Batman_Begins, https://en.wikipedia.org/wiki/Ben-Hur_(2016_film), https://en.wikipedia.org/wiki/Bruce_Almighty, https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Dreamcatcher_(2003_film), https://en.wikipedia.org/wiki/Evan_Almighty, https://en.wikipedia.org/wiki/Gone_Baby_Gone, https://en.wikipedia.org/wiki/High_Crimes, https://en.wikipedia.org/wiki/Invictus_(film), https://en.wikipedia.org/wiki/Last_Vegas, https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Lucky_Number_Slevin, https://en.wikipedia.org/wiki/Million_Dollar_Baby, https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Nurse_Betty, https://en.wikipedia.org/wiki/Oblivion_(2013_film), https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/RED_(film), https://en.wikipedia.org/wiki/Red_(2010_film), https://en.wikipedia.org/wiki/Ted_2, https://en.wikipedia.org/wiki/The_Big_Bounce_(2004_film), https://en.wikipedia.org/wiki/The_Bucket_List, https://en.wikipedia.org/wiki/The_Contract_(2006_film), https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Dark_Knight_Rises, https://en.wikipedia.org/wiki/The_Magic_of_Belle_Isle, https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film), https://en.wikipedia.org/wiki/Transcendence_(2014_film), https://en.wikipedia.org/wiki/Under_Suspicion_(2000_film), https://en.wikipedia.org/wiki/Wanted_(2008_film)]",7002162950,2370000000,1131081475,0.477249568,35
Om Puri,[https://en.wikipedia.org/wiki/The_Hundred-Foot_Journey_(film)],88900000,22000000,22450000,1.020454545,1
Aksel Hennie,[https://en.wikipedia.org/wiki/The_Martian_(film)],630200000,108000000,207100000,1.917592593,1
Emma Thompson,"[https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/Brave_(2012_film), https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film), https://en.wikipedia.org/wiki/Last_Chance_Harvey, https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Nanny_McPhee, https://en.wikipedia.org/wiki/Nanny_McPhee_Returns, https://en.wikipedia.org/wiki/Saving_Mr._Banks, https://en.wikipedia.org/wiki/Stranger_than_Fiction_(2006_film), https://en.wikipedia.org/wiki/Treasure_Planet]",3702602264,1045000000,806301132,0.771580031,12
