0,director_name,movies,revenues,costs,gross_profit,return,count
Spike Lee,Spike Lee,"[https://en.wikipedia.org/wiki/Bamboozled, https://en.wikipedia.org/wiki/The_Original_Kings_of_Comedy, https://en.wikipedia.org/wiki/25th_Hour, https://en.wikipedia.org/wiki/She_Hate_Me, https://en.wikipedia.org/wiki/Inside_Man, https://en.wikipedia.org/wiki/Miracle_at_St._Anna, https://en.wikipedia.org/wiki/Red_Hook_Summer, https://en.wikipedia.org/wiki/Oldboy_(2013_film)]",264668817.0,156000000.0,-23665591.5,-0.151702509615,8
Stephen Kay,Stephen Kay,[https://en.wikipedia.org/wiki/Get_Carter_(2000_film)],19412993.0,63600000.0,-53893503.5,-0.847382130503,1
Gérard Pirès,Gérard Pirès,[https://en.wikipedia.org/wiki/Taxi_(1998_film)],93400000.0,8100000.0,38600000.0,4.76543209877,1
Alejandro Monteverde,Alejandro Monteverde,[https://en.wikipedia.org/wiki/Little_Boy_(film)],17700000.0,20000000.0,-11150000.0,-0.5575,1
"


Mark Linfield
Alastair Fothergill


","


Mark Linfield
Alastair Fothergill


",[https://en.wikipedia.org/wiki/Monkey_Kingdom],0.0,0.0,0.0,,1
Michael Kalesniko,Michael Kalesniko,[https://en.wikipedia.org/wiki/How_to_Kill_Your_Neighbor%27s_Dog],48564.0,7300.0,16982.0,2.32630136986,1
Les Mayfield,Les Mayfield,"[https://en.wikipedia.org/wiki/American_Outlaws, https://en.wikipedia.org/wiki/The_Man_(2005_film), https://en.wikipedia.org/wiki/Code_Name:_The_Cleaner]",34316390.0,75000000.0,-57841805.0,-0.771224066667,3
Troy Miller,Troy Miller,[https://en.wikipedia.org/wiki/Dumb_and_Dumberer:_When_Harry_Met_Lloyd],39300000.0,19000000.0,650000.0,0.0342105263158,1
Ellory Elkayem,Ellory Elkayem,[https://en.wikipedia.org/wiki/Eight_Legged_Freaks],45867333.0,30000000.0,-7066333.5,-0.23554445,1
Rose Troche,Rose Troche,[https://en.wikipedia.org/wiki/The_Safety_of_Objects],0.0,0.0,0.0,,1
Roland Emmerich,Roland Emmerich,"[https://en.wikipedia.org/wiki/The_Patriot_(2000_film), https://en.wikipedia.org/wiki/The_Day_After_Tomorrow, https://en.wikipedia.org/wiki/10,000_BC_(film), https://en.wikipedia.org/wiki/2012_(film), https://en.wikipedia.org/wiki/White_House_Down, https://en.wikipedia.org/wiki/Independence_Day:_Resurgence, https://en.wikipedia.org/wiki/Independence_Day_(1996_film)]",3212200000.0,930000000.0,676100000.0,0.726989247312,7
Michael Dinner,Michael Dinner,[https://en.wikipedia.org/wiki/The_Crew_(2000_film)],13100000.0,38000000.0,-31450000.0,-0.827631578947,1
William Brent Bell,William Brent Bell,"[https://en.wikipedia.org/wiki/Stay_Alive, https://en.wikipedia.org/wiki/The_Devil_Inside_(film), https://en.wikipedia.org/wiki/The_Boy_(2016_film)]",193100000.0,20000000.0,76550000.0,3.8275,3
Mark Waters,Mark Waters,"[https://en.wikipedia.org/wiki/Head_Over_Heels_(2001_film), https://en.wikipedia.org/wiki/Freaky_Friday_(2003_film), https://en.wikipedia.org/wiki/Mean_Girls, https://en.wikipedia.org/wiki/Just_Like_Heaven_(film), https://en.wikipedia.org/wiki/The_Spiderwick_Chronicles_(film), https://en.wikipedia.org/wiki/Ghosts_of_Girlfriends_Past, https://en.wikipedia.org/wiki/Mr._Popper%27s_Penguins_(film), https://en.wikipedia.org/wiki/Vampire_Academy_(film)]",771321120.0,284000000.0,101660560.0,0.35795971831,8
Roger Avary,Roger Avary,[https://en.wikipedia.org/wiki/The_Rules_of_Attraction_(film)],11819244.0,4000000.0,1909622.0,0.4774055,1
Jeff Tremaine,Jeff Tremaine,"[https://en.wikipedia.org/wiki/Jackass:_The_Movie, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass:_The_Movie, https://en.wikipedia.org/wiki/Jackass_3-D, https://en.wikipedia.org/wiki/Jackass_Number_Two, https://en.wikipedia.org/wiki/Jackass_Presents:_Bad_Grandpa]",651500000.0,68000000.0,257750000.0,3.79044117647,6
Walter Hill,Walter Hill,"[https://en.wikipedia.org/wiki/Undisputed_(film), https://en.wikipedia.org/wiki/Bullet_to_the_Head]",37120548.0,70000000.0,-51439726.0,-0.734853228571,2
Mark Steven Johnson,Mark Steven Johnson,"[https://en.wikipedia.org/wiki/Daredevil_(film), https://en.wikipedia.org/wiki/Daredevil_(film), https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/When_in_Rome_(2010_film), https://en.wikipedia.org/wiki/Ghost_Rider_(2007_film), https://en.wikipedia.org/wiki/Killing_Season_(film)]",858800000.0,431000000.0,-1600000.0,-0.00371229698376,6
Julio DePietro,Julio DePietro,[https://en.wikipedia.org/wiki/The_Good_Guy_(film)],100688.0,3200000.0,-3149656.0,-0.9842675,1
"


Warren Beatty
Buck Henry


","


Warren Beatty
Buck Henry


",[https://en.wikipedia.org/wiki/Heaven_Can_Wait_(1978_film)],81600000.0,15000000.0,25800000.0,1.72,1
Clare Kilner,Clare Kilner,"[https://en.wikipedia.org/wiki/How_to_Deal, https://en.wikipedia.org/wiki/The_Wedding_Date]",61483170.0,31000000.0,-258415.0,-0.00833596774194,2
Christopher Erskin,Christopher Erskin,[https://en.wikipedia.org/wiki/Johnson_Family_Vacation],31500000.0,12000000.0,3750000.0,0.3125,1
Peter Hewitt,Peter Hewitt,"[https://en.wikipedia.org/wiki/Garfield:_The_Movie, https://en.wikipedia.org/wiki/Garfield:_The_Movie, https://en.wikipedia.org/wiki/Zoom_(2006_film)]",414100000.0,135000000.0,72050000.0,0.533703703704,3
Andrew Stanton,Andrew Stanton,"[https://en.wikipedia.org/wiki/Finding_Nemo, https://en.wikipedia.org/wiki/WALL-E, https://en.wikipedia.org/wiki/Finding_Nemo, https://en.wikipedia.org/wiki/John_Carter_(film), https://en.wikipedia.org/wiki/Finding_Dory, https://en.wikipedia.org/wiki/Finding_Nemo]",4666300000.0,912000000.0,1421150000.0,1.55827850877,6
Ramin Bahrani,Ramin Bahrani,[https://en.wikipedia.org/wiki/At_Any_Price_(film)],0.0,0.0,0.0,,1
Adam Shankman,Adam Shankman,"[https://en.wikipedia.org/wiki/The_Wedding_Planner, https://en.wikipedia.org/wiki/A_Walk_to_Remember, https://en.wikipedia.org/wiki/Bringing_Down_the_House_(film), https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_2, https://en.wikipedia.org/wiki/The_Pacifier, https://en.wikipedia.org/wiki/Hairspray_(2007_film), https://en.wikipedia.org/wiki/Bedtime_Stories_(film), https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)]",1109423445.0,425800000.0,128911722.5,0.302751814232,8
Steve Stockman,Steve Stockman,[https://en.wikipedia.org/wiki/Two_Weeks],47986.0,2400000.0,-2376007.0,-0.990002916667,1
Donald Petrie,Donald Petrie,"[https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/How_to_Lose_a_Guy_in_10_Days, https://en.wikipedia.org/wiki/Welcome_to_Mooseport, https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/Just_My_Luck_(2006_film), https://en.wikipedia.org/wiki/My_Life_in_Ruins]",676300000.0,215000000.0,123150000.0,0.572790697674,6
Matt Reeves,Matt Reeves,"[https://en.wikipedia.org/wiki/Cloverfield, https://en.wikipedia.org/wiki/Let_Me_In_(film), https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Cloverfield]",1076300000.0,240000000.0,298150000.0,1.24229166667,4
Stan Foster,Stan Foster,[https://en.wikipedia.org/wiki/Preacher%27s_Kid_(film)],515065.0,3000000.0,-2742467.5,-0.914155833333,1
Gregg Araki,Gregg Araki,"[https://en.wikipedia.org/wiki/Mysterious_Skin, https://en.wikipedia.org/wiki/Smiley_Face_(film), https://en.wikipedia.org/wiki/Kaboom_(film)]",0.0,0.0,0.0,,3
Rupert Sanders,Rupert Sanders,"[https://en.wikipedia.org/wiki/Snow_White_%26_the_Huntsman, https://en.wikipedia.org/wiki/Snow_White_and_the_Huntsman]",793200000.0,340000000.0,56600000.0,0.166470588235,2
Salim Akil,Salim Akil,"[https://en.wikipedia.org/wiki/Jumping_the_Broom, https://en.wikipedia.org/wiki/Sparkle_(2012_film)]",61710610.0,20600000.0,10255305.0,0.497830339806,2
Derrick Borte,Derrick Borte,[https://en.wikipedia.org/wiki/The_Joneses],7022728.0,10000000.0,-6488636.0,-0.6488636,1
"


Will Finn
John Sanford


","


Will Finn
John Sanford


",[https://en.wikipedia.org/wiki/Home_on_the_Range_(2004_film)],103900000.0,110000000.0,-58050000.0,-0.527727272727,1
James Ponsoldt,James Ponsoldt,"[https://en.wikipedia.org/wiki/Smashed_(film), https://en.wikipedia.org/wiki/The_Spectacular_Now]",7399725.0,3000000.0,699862.5,0.2332875,2
Lone Scherfig,Lone Scherfig,[https://en.wikipedia.org/wiki/One_Day_(2011_film)],56706628.0,15000000.0,13353314.0,0.890220933333,1
Casey Affleck,Casey Affleck,[https://en.wikipedia.org/wiki/I%27m_Still_Here_(2010_film)],0.0,0.0,0.0,,1
Arliss Howard,Arliss Howard,[https://en.wikipedia.org/wiki/Big_Bad_Love],0.0,0.0,0.0,,1
Joshua Marston,Joshua Marston,[https://en.wikipedia.org/wiki/Maria_Full_of_Grace],12594630.0,3000000.0,3297315.0,1.099105,1
Duncan Tucker,Duncan Tucker,[https://en.wikipedia.org/wiki/Transamerica_(film)],15200000.0,1000000.0,6600000.0,6.6,1
ואלס עם באשיר,ואלס עם באשיר,[https://en.wikipedia.org/wiki/Waltz_with_Bashir],0.0,0.0,0.0,,1
Chris Carter,Chris Carter,[https://en.wikipedia.org/wiki/The_X-Files:_I_Want_to_Believe],68400000.0,30000000.0,4200000.0,0.14,1
Josh Schwartz,Josh Schwartz,[https://en.wikipedia.org/wiki/Fun_Size],11400000.0,14000000.0,-8300000.0,-0.592857142857,1
Will Gluck,Will Gluck,"[https://en.wikipedia.org/wiki/Fired_Up!, https://en.wikipedia.org/wiki/Easy_A, https://en.wikipedia.org/wiki/Friends_with_Benefits_(film), https://en.wikipedia.org/wiki/Annie_(2014_film)]",376899102.0,128000000.0,60449551.0,0.472262117187,4
Brian Percival,Brian Percival,[https://en.wikipedia.org/wiki/The_Book_Thief_(film)],76600000.0,19000000.0,19300000.0,1.01578947368,1
Michael Moore,Michael Moore,"[https://en.wikipedia.org/wiki/Bowling_for_Columbine, https://en.wikipedia.org/wiki/Fahrenheit_9/11, https://en.wikipedia.org/wiki/Sicko, https://en.wikipedia.org/wiki/Capitalism:_A_Love_Story]",333800000.0,39000000.0,127900000.0,3.27948717949,4
Michael Schultz,Michael Schultz,[https://en.wikipedia.org/wiki/Woman_Thou_Art_Loosed],6804016.0,3000000.0,402008.0,0.134002666667,1
Robert C. Ramirez,Robert C. Ramirez,[https://en.wikipedia.org/wiki/Clifford%27s_Really_Big_Movie],0.0,0.0,0.0,,1
Bryan Singer,Bryan Singer,"[https://en.wikipedia.org/wiki/X-Men_(film), https://en.wikipedia.org/wiki/X2_(film), https://en.wikipedia.org/wiki/X-Men_(film), https://en.wikipedia.org/wiki/Superman_Returns, https://en.wikipedia.org/wiki/X2_(film), https://en.wikipedia.org/wiki/Valkyrie_(film), https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer, https://en.wikipedia.org/wiki/X-Men:_Days_of_Future_Past, https://en.wikipedia.org/wiki/X-Men:_Apocalypse]",3488600000.0,1212000000.0,532300000.0,0.439191419142,9
Clint Eastwood,Clint Eastwood,"[https://en.wikipedia.org/wiki/Space_Cowboys, https://en.wikipedia.org/wiki/Blood_Work_(film), https://en.wikipedia.org/wiki/Mystic_River_(film), https://en.wikipedia.org/wiki/Million_Dollar_Baby, https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima, https://en.wikipedia.org/wiki/Flags_of_Our_Fathers_(film), https://en.wikipedia.org/wiki/Changeling_(film), https://en.wikipedia.org/wiki/Gran_Torino_(film), https://en.wikipedia.org/wiki/Invictus_(film), https://en.wikipedia.org/wiki/Hereafter_(film), https://en.wikipedia.org/wiki/J._Edgar, https://en.wikipedia.org/wiki/Jersey_Boys_(film), https://en.wikipedia.org/wiki/Sully_(film)]",1801894718.0,800600000.0,100347359.0,0.125340193605,15
Chris Rock,Chris Rock,"[https://en.wikipedia.org/wiki/Head_of_State_(film), https://en.wikipedia.org/wiki/I_Think_I_Love_My_Wife, https://en.wikipedia.org/wiki/Top_Five]",89296245.0,58000000.0,-13351877.5,-0.230204784483,3
Steven Soderbergh,Steven Soderbergh,"[https://en.wikipedia.org/wiki/Erin_Brockovich_(film), https://en.wikipedia.org/wiki/Traffic_(2000_film), https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(2001_film), https://en.wikipedia.org/wiki/Full_Frontal_(film), https://en.wikipedia.org/wiki/Solaris_(2002_film), https://en.wikipedia.org/wiki/Ocean%27s_Twelve, https://en.wikipedia.org/wiki/Ocean%27s_Eleven_(2001_film), https://en.wikipedia.org/wiki/The_Good_German, https://en.wikipedia.org/wiki/Ocean%27s_Thirteen, https://en.wikipedia.org/wiki/Ocean%27s_Twelve, https://en.wikipedia.org/wiki/Che_(2008_film), https://en.wikipedia.org/wiki/The_Girlfriend_Experience, https://en.wikipedia.org/wiki/The_Informant!, https://en.wikipedia.org/wiki/Contagion_(film), https://en.wikipedia.org/wiki/Haywire_(film), https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Behind_the_Candelabra, https://en.wikipedia.org/wiki/Side_Effects_(2013_film)]",2941132842.0,880700000.0,589866421.0,0.669769979562,18
Bill Guttentag,Bill Guttentag,[https://en.wikipedia.org/wiki/Knife_Fight_(film)],0.0,0.0,0.0,,1
Martin Hynes,Martin Hynes,[https://en.wikipedia.org/wiki/The_Go-Getter_(2007_film)],0.0,0.0,0.0,,1
Stanley Kramer,Stanley Kramer,"[https://en.wikipedia.org/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World, https://en.wikipedia.org/wiki/Guess_Who%27s_Coming_to_Dinner]",116700000.0,13400000.0,44950000.0,3.35447761194,2
Greg Mottola,Greg Mottola,"[https://en.wikipedia.org/wiki/Superbad_(film), https://en.wikipedia.org/wiki/Adventureland_(film), https://en.wikipedia.org/wiki/Paul_(film), https://en.wikipedia.org/wiki/Keeping_Up_with_the_Joneses_(film)]",314900000.0,110470000.0,46980000.0,0.425273829999,4
Wil Shriner,Wil Shriner,[https://en.wikipedia.org/wiki/Hoot_(film)],8224998.0,15000000.0,-10887501.0,-0.7258334,1
Bill Duke,Bill Duke,[https://en.wikipedia.org/wiki/Not_Easily_Broken],10726909.0,5000000.0,363454.5,0.0726909,1
Charles Martin Smith,Charles Martin Smith,"[https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2, https://en.wikipedia.org/wiki/Dolphin_Tale]",249600000.0,110000000.0,14800000.0,0.134545454545,3
Philip Kaufman,Philip Kaufman,"[https://en.wikipedia.org/wiki/Quills, https://en.wikipedia.org/wiki/Twisted_(2004_film)]",59000000.0,63500000.0,-34000000.0,-0.535433070866,2
Eric Bross,Eric Bross,[https://en.wikipedia.org/wiki/On_the_Line_(2001_film)],4403019.0,16000000.0,-13798490.5,-0.86240565625,1
Tim Story,Tim Story,"[https://en.wikipedia.org/wiki/Barbershop_(film), https://en.wikipedia.org/wiki/Barbershop_(film), https://en.wikipedia.org/wiki/Taxi_(2004_film), https://en.wikipedia.org/wiki/Fantastic_Four_(2005_film), https://en.wikipedia.org/wiki/Fantastic_Four:_Rise_of_the_Silver_Surfer, https://en.wikipedia.org/wiki/Fantastic_Four_(2005_film), https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_(film), https://en.wikipedia.org/wiki/Think_Like_a_Man_Too, https://en.wikipedia.org/wiki/Think_Like_a_Man, https://en.wikipedia.org/wiki/Ride_Along_2, https://en.wikipedia.org/wiki/Ride_Along_(film)]",1869227848.0,517000000.0,417613924.0,0.807763876209,12
C. B. Harding,C. B. Harding,[https://en.wikipedia.org/wiki/Delta_Farce],0.0,0.0,0.0,,1
Tony Leondis,Tony Leondis,[https://en.wikipedia.org/wiki/Igor_(film)],30700000.0,25000000.0,-9650000.0,-0.386,1
Shawn Levy,Shawn Levy,"[https://en.wikipedia.org/wiki/Big_Fat_Liar, https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(2003_film), https://en.wikipedia.org/wiki/Just_Married, https://en.wikipedia.org/wiki/Cheaper_by_the_Dozen_(2003_film), https://en.wikipedia.org/wiki/Night_at_the_Museum, https://en.wikipedia.org/wiki/The_Pink_Panther_(2006_film), https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian, https://en.wikipedia.org/wiki/Night_at_the_Museum, https://en.wikipedia.org/wiki/The_Pink_Panther_(2006_film), https://en.wikipedia.org/wiki/Date_Night, https://en.wikipedia.org/wiki/Real_Steel, https://en.wikipedia.org/wiki/The_Internship, https://en.wikipedia.org/wiki/This_Is_Where_I_Leave_You, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Secret_of_the_Tomb, https://en.wikipedia.org/wiki/Night_at_the_Museum:_Battle_of_the_Smithsonian]",3777500000.0,1162800000.0,725950000.0,0.624312005504,15
Nicolas Winding Refn,Nicolas Winding Refn,"[https://en.wikipedia.org/wiki/Drive_(2011_film), https://en.wikipedia.org/wiki/The_Neon_Demon]",81500000.0,22000000.0,18750000.0,0.852272727273,2
Thea Sharrock,Thea Sharrock,[https://en.wikipedia.org/wiki/Me_Before_You_(film)],207900000.0,20000000.0,83950000.0,4.1975,1
Jared Hess,Jared Hess,"[https://en.wikipedia.org/wiki/Napoleon_Dynamite, https://en.wikipedia.org/wiki/Nacho_Libre, https://en.wikipedia.org/wiki/Gentlemen_Broncos, https://en.wikipedia.org/wiki/Masterminds_(2016_film)]",174718192.0,70400000.0,16959096.0,0.24089625,4
Kim Jee-woon,Kim Jee-woon,[https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)],48300000.0,45000000.0,-20850000.0,-0.463333333333,1
"David Moreau
Xavier Palud","David Moreau
Xavier Palud",[https://en.wikipedia.org/wiki/The_Eye_(2008_film)],56964642.0,12000000.0,16482321.0,1.37352675,1
Mel Gibson,Mel Gibson,"[https://en.wikipedia.org/wiki/The_Passion_of_the_Christ, https://en.wikipedia.org/wiki/Apocalypto]",732700000.0,70000000.0,296350000.0,4.23357142857,2
Drew Barrymore,Drew Barrymore,[https://en.wikipedia.org/wiki/Whip_It_(film)],16600000.0,15000000.0,-6700000.0,-0.446666666667,1
"Reed Cowan
Steven Greenstreet","Reed Cowan
Steven Greenstreet",[https://en.wikipedia.org/wiki/8:_The_Mormon_Proposition],100280.0,2500000.0,-2449860.0,-0.979944,1
So Yong Kim,So Yong Kim,[https://en.wikipedia.org/wiki/For_Ellen],0.0,0.0,0.0,,1
Shana Feste,Shana Feste,"[https://en.wikipedia.org/wiki/Country_Strong, https://en.wikipedia.org/wiki/The_Greatest_(2009_film), https://en.wikipedia.org/wiki/Endless_Love_(2014_film)]",55565170.0,41000000.0,-13217415.0,-0.32237597561,3
Jon M. Chu,Jon M. Chu,"[https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets, https://en.wikipedia.org/wiki/Step_Up_3D, https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets, https://en.wikipedia.org/wiki/Justin_Bieber:_Never_Say_Never_(film), https://en.wikipedia.org/wiki/Step_Up_3D, https://en.wikipedia.org/wiki/G.I._Joe:_Retaliation, https://en.wikipedia.org/wiki/Justin_Bieber%27s_Believe, https://en.wikipedia.org/wiki/Justin_Bieber:_Never_Say_Never, https://en.wikipedia.org/wiki/Now_You_See_Me_2]",1539873654.0,309600000.0,460336827.0,1.4868760562,9
Kirk DeMicco,Kirk DeMicco,[https://en.wikipedia.org/wiki/Space_Chimps],64800000.0,37000000.0,-4600000.0,-0.124324324324,1
"


David Hillenbrand
Scott Hillenbrand


","


David Hillenbrand
Scott Hillenbrand


",[https://en.wikipedia.org/wiki/National_Lampoon_Presents_Dorm_Daze],0.0,0.0,0.0,,1
"


Walter Hill
Uncredited:
Jack Sholder
Francis Ford Coppola


","


Walter Hill
Uncredited:
Jack Sholder
Francis Ford Coppola


",[https://en.wikipedia.org/wiki/Supernova_(2000_film)],14828081.0,60000000.0,-52585959.5,-0.876432658333,1
Wes Ball,Wes Ball,[https://en.wikipedia.org/wiki/The_Maze_Runner_(film)],348300000.0,34000000.0,140150000.0,4.12205882353,1
DJ Pooh,DJ Pooh,"[https://en.wikipedia.org/wiki/3_Strikes_(film), https://en.wikipedia.org/wiki/The_Wash_(2001_film)]",20029331.0,10400000.0,-385334.5,-0.0370513942308,2
Jason Zada,Jason Zada,[https://en.wikipedia.org/wiki/The_Forest_(2016_film)],37600000.0,10000000.0,8800000.0,0.88,1
Ben Stiller,Ben Stiller,"[https://en.wikipedia.org/wiki/Zoolander, https://en.wikipedia.org/wiki/Tropic_Thunder, https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film), https://en.wikipedia.org/wiki/Zoolander_2, https://en.wikipedia.org/wiki/Zoolander]",554200000.0,288000000.0,-10900000.0,-0.0378472222222,5
"Craig Gillespie
David Dobkin (uncredited)","Craig Gillespie
David Dobkin (uncredited)",[https://en.wikipedia.org/wiki/Mr._Woodcock],33600000.0,22000000.0,-5200000.0,-0.236363636364,1
Mike Newell,Mike Newell,"[https://en.wikipedia.org/wiki/Mona_Lisa_Smile, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Goblet_of_Fire_(film), https://en.wikipedia.org/wiki/Love_in_the_Time_of_Cholera_(film), https://en.wikipedia.org/wiki/Prince_of_Persia:_The_Sands_of_Time_(film)]",2302837584.0,565000000.0,586418792.0,1.03790936637,5
Brian Helgeland,Brian Helgeland,"[https://en.wikipedia.org/wiki/A_Knight%27s_Tale, https://en.wikipedia.org/wiki/The_Order_(2003_film), https://en.wikipedia.org/wiki/42_(film)]",226560806.0,140000000.0,-26719597.0,-0.190854264286,3
Barry Sonnenfeld,Barry Sonnenfeld,"[https://en.wikipedia.org/wiki/Big_Trouble_(2002_film), https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Men_in_Black_(film), https://en.wikipedia.org/wiki/Get_Shorty_(film), https://en.wikipedia.org/wiki/RV_(film), https://en.wikipedia.org/wiki/Men_in_Black_3, https://en.wikipedia.org/wiki/Men_in_Black_II, https://en.wikipedia.org/wiki/Nine_Lives_(2016_film)]",2352200000.0,735000000.0,441100000.0,0.600136054422,8
Mitchell Lichtenstein,Mitchell Lichtenstein,[https://en.wikipedia.org/wiki/Happy_Tears_(film)],0.0,0.0,0.0,,1
Andrzej Bartkowiak,Andrzej Bartkowiak,"[https://en.wikipedia.org/wiki/Romeo_Must_Die, https://en.wikipedia.org/wiki/Exit_Wounds, https://en.wikipedia.org/wiki/Cradle_2_the_Grave, https://en.wikipedia.org/wiki/Doom_(film), https://en.wikipedia.org/wiki/Street_Fighter:_The_Legend_of_Chun-Li]",296248157.0,193000000.0,-44875921.5,-0.232517727979,5
Paul Weiland,Paul Weiland,[https://en.wikipedia.org/wiki/Made_of_Honor],106000000.0,40000000.0,13000000.0,0.325,1
